"index","source_file","source_line","setup_title","V1","Abs_Id"
"306","20 0 DS.csv","324","Posi Sweep(4)(1)","19.6","2.86318E-09"
"307","20 0 DS.csv","325","Posi Sweep(4)(1)","19.400000000000002","2.78556E-09"
"308","20 0 DS.csv","326","Posi Sweep(4)(1)","19.2","2.694E-09"
"309","20 0 DS.csv","327","Posi Sweep(4)(1)","19","2.61455E-09"
"310","20 0 DS.csv","328","Posi Sweep(4)(1)","18.8","2.55157E-09"
"311","20 0 DS.csv","329","Posi Sweep(4)(1)","18.6","2.46151E-09"
"312","20 0 DS.csv","330","Posi Sweep(4)(1)","18.400000000000002","2.38463E-09"
"313","20 0 DS.csv","331","Posi Sweep(4)(1)","18.2","2.30648E-09"
"314","20 0 DS.csv","332","Posi Sweep(4)(1)","18","2.23316E-09"
"315","20 0 DS.csv","333","Posi Sweep(4)(1)","17.8","2.17268E-09"
"316","20 0 DS.csv","334","Posi Sweep(4)(1)","17.6","2.09242E-09"
"317","20 0 DS.csv","335","Posi Sweep(4)(1)","17.400000000000002","1.99474E-09"
"318","20 0 DS.csv","336","Posi Sweep(4)(1)","17.2","1.92167E-09"
"319","20 0 DS.csv","337","Posi Sweep(4)(1)","17","1.82904E-09"
"320","20 0 DS.csv","338","Posi Sweep(4)(1)","16.8","1.7799E-09"
"321","20 0 DS.csv","339","Posi Sweep(4)(1)","16.6","1.72392E-09"
"322","20 0 DS.csv","340","Posi Sweep(4)(1)","16.4","1.66008E-09"
"323","20 0 DS.csv","341","Posi Sweep(4)(1)","16.2","1.60192E-09"
"324","20 0 DS.csv","342","Posi Sweep(4)(1)","16","1.52737E-09"
"325","20 0 DS.csv","343","Posi Sweep(4)(1)","15.8","1.47074E-09"
"326","20 0 DS.csv","344","Posi Sweep(4)(1)","15.6","1.39653E-09"
"327","20 0 DS.csv","345","Posi Sweep(4)(1)","15.4","1.32794E-09"
"328","20 0 DS.csv","346","Posi Sweep(4)(1)","15.200000000000001","1.27327E-09"
"329","20 0 DS.csv","347","Posi Sweep(4)(1)","15","1.20717E-09"
"330","20 0 DS.csv","348","Posi Sweep(4)(1)","14.8","1.16799E-09"
"331","20 0 DS.csv","349","Posi Sweep(4)(1)","14.6","1.10422E-09"
"332","20 0 DS.csv","350","Posi Sweep(4)(1)","14.4","1.05336E-09"
"333","20 0 DS.csv","351","Posi Sweep(4)(1)","14.200000000000001","1.0176E-09"
"334","20 0 DS.csv","352","Posi Sweep(4)(1)","14","9.55747E-10"
"335","20 0 DS.csv","353","Posi Sweep(4)(1)","13.8","9.0848800000000012E-10"
"336","20 0 DS.csv","354","Posi Sweep(4)(1)","13.6","8.6808100000000008E-10"
"337","20 0 DS.csv","355","Posi Sweep(4)(1)","13.4","8.2595600000000008E-10"
"338","20 0 DS.csv","356","Posi Sweep(4)(1)","13.200000000000001","7.7476600000000007E-10"
"339","20 0 DS.csv","357","Posi Sweep(4)(1)","13","7.391760000000001E-10"
"340","20 0 DS.csv","358","Posi Sweep(4)(1)","12.8","7.0685800000000006E-10"
"341","20 0 DS.csv","359","Posi Sweep(4)(1)","12.6","6.582520000000001E-10"
"342","20 0 DS.csv","360","Posi Sweep(4)(1)","12.4","6.3065900000000007E-10"
"343","20 0 DS.csv","361","Posi Sweep(4)(1)","12.200000000000001","5.95557E-10"
"344","20 0 DS.csv","362","Posi Sweep(4)(1)","12","5.55806E-10"
"345","20 0 DS.csv","363","Posi Sweep(4)(1)","11.8","5.31941E-10"
"346","20 0 DS.csv","364","Posi Sweep(4)(1)","11.6","5.0930800000000006E-10"
"347","20 0 DS.csv","365","Posi Sweep(4)(1)","11.4","4.7940700000000008E-10"
"348","20 0 DS.csv","366","Posi Sweep(4)(1)","11.200000000000001","4.4157900000000003E-10"
"349","20 0 DS.csv","367","Posi Sweep(4)(1)","11","4.1626700000000003E-10"
"350","20 0 DS.csv","368","Posi Sweep(4)(1)","10.8","3.8619100000000005E-10"
"351","20 0 DS.csv","369","Posi Sweep(4)(1)","10.6","3.5655E-10"
"352","20 0 DS.csv","370","Posi Sweep(4)(1)","10.4","3.37986E-10"
"353","20 0 DS.csv","371","Posi Sweep(4)(1)","10.200000000000001","3.1969400000000004E-10"
"354","20 0 DS.csv","372","Posi Sweep(4)(1)","10","2.89761E-10"
"355","20 0 DS.csv","373","Posi Sweep(4)(1)","9.8","2.6869100000000004E-10"
"356","20 0 DS.csv","374","Posi Sweep(4)(1)","9.6","2.53246E-10"
"357","20 0 DS.csv","375","Posi Sweep(4)(1)","9.4","2.3626E-10"
"358","20 0 DS.csv","376","Posi Sweep(4)(1)","9.2000000000000011","2.1773200000000002E-10"
"359","20 0 DS.csv","377","Posi Sweep(4)(1)","9","2.01841E-10"
"360","20 0 DS.csv","378","Posi Sweep(4)(1)","8.8","1.8440200000000002E-10"
"361","20 0 DS.csv","379","Posi Sweep(4)(1)","8.6","1.71507E-10"
"362","20 0 DS.csv","380","Posi Sweep(4)(1)","8.4","1.5952700000000002E-10"
"363","20 0 DS.csv","381","Posi Sweep(4)(1)","8.2","1.44942E-10"
"364","20 0 DS.csv","382","Posi Sweep(4)(1)","8","1.2900300000000002E-10"
"365","20 0 DS.csv","383","Posi Sweep(4)(1)","7.8","1.15345E-10"
"366","20 0 DS.csv","384","Posi Sweep(4)(1)","7.6000000000000005","1.0474200000000001E-10"
"367","20 0 DS.csv","385","Posi Sweep(4)(1)","7.4","9.6505000000000007E-11"
"368","20 0 DS.csv","386","Posi Sweep(4)(1)","7.2","8.3666000000000011E-11"
"369","20 0 DS.csv","387","Posi Sweep(4)(1)","7","7.4971000000000009E-11"
"370","20 0 DS.csv","388","Posi Sweep(4)(1)","6.8","6.7223E-11"
"371","20 0 DS.csv","389","Posi Sweep(4)(1)","6.6000000000000005","6.094E-11"
"372","20 0 DS.csv","390","Posi Sweep(4)(1)","6.4","5.3532000000000006E-11"
"373","20 0 DS.csv","391","Posi Sweep(4)(1)","6.2","4.7335000000000004E-11"
"374","20 0 DS.csv","392","Posi Sweep(4)(1)","6","4.2743000000000006E-11"
"375","20 0 DS.csv","393","Posi Sweep(4)(1)","5.8","3.8337E-11"
"376","20 0 DS.csv","394","Posi Sweep(4)(1)","5.6000000000000005","3.3202000000000003E-11"
"377","20 0 DS.csv","395","Posi Sweep(4)(1)","5.4","2.9620000000000003E-11"
"378","20 0 DS.csv","396","Posi Sweep(4)(1)","5.2","2.6360000000000003E-11"
"379","20 0 DS.csv","397","Posi Sweep(4)(1)","5","2.3663000000000002E-11"
"380","20 0 DS.csv","398","Posi Sweep(4)(1)","4.8","2.0926E-11"
"381","20 0 DS.csv","399","Posi Sweep(4)(1)","4.6000000000000005","1.8988000000000003E-11"
"382","20 0 DS.csv","400","Posi Sweep(4)(1)","4.4","1.6968000000000003E-11"
"383","20 0 DS.csv","401","Posi Sweep(4)(1)","4.2","1.5034E-11"
"384","20 0 DS.csv","402","Posi Sweep(4)(1)","4","1.3743E-11"
"385","20 0 DS.csv","403","Posi Sweep(4)(1)","3.8000000000000003","1.1991000000000001E-11"
"386","20 0 DS.csv","404","Posi Sweep(4)(1)","3.6","1.0520000000000001E-11"
"387","20 0 DS.csv","405","Posi Sweep(4)(1)","3.4","9.411E-12"
"388","20 0 DS.csv","406","Posi Sweep(4)(1)","3.2","8.46E-12"
"389","20 0 DS.csv","407","Posi Sweep(4)(1)","3","7.5930000000000013E-12"
"390","20 0 DS.csv","408","Posi Sweep(4)(1)","2.8000000000000003","6.8510000000000006E-12"
"391","20 0 DS.csv","409","Posi Sweep(4)(1)","2.6","6.0720000000000008E-12"
"392","20 0 DS.csv","410","Posi Sweep(4)(1)","2.4","5.288E-12"
"393","20 0 DS.csv","411","Posi Sweep(4)(1)","2.2","4.7600000000000007E-12"
"394","20 0 DS.csv","412","Posi Sweep(4)(1)","2","4.0640000000000005E-12"
"395","20 0 DS.csv","413","Posi Sweep(4)(1)","1.8","3.5070000000000003E-12"
"396","20 0 DS.csv","414","Posi Sweep(4)(1)","1.6","3.0310000000000003E-12"
"397","20 0 DS.csv","415","Posi Sweep(4)(1)","1.4000000000000001","2.6130000000000003E-12"
"398","20 0 DS.csv","416","Posi Sweep(4)(1)","1.2","2.159E-12"
"399","20 0 DS.csv","417","Posi Sweep(4)(1)","1","1.8320000000000003E-12"
"400","20 0 DS.csv","418","Posi Sweep(4)(1)","0.8","1.4510000000000002E-12"
"401","20 0 DS.csv","419","Posi Sweep(4)(1)","0.6","1.1350000000000001E-12"
"402","20 0 DS.csv","420","Posi Sweep(4)(1)","0.4","8.25E-13"
"403","20 0 DS.csv","421","Posi Sweep(4)(1)","0.2","5.17E-13"
"404","20 0 DS.csv","422","Posi Sweep(4)(1)","0","6.4E-14"
"","","","","",""
"405","20 1 DS.csv","642","Nega Sweep(5)","0","2.9E-14"
"406","20 1 DS.csv","643","Nega Sweep(5)","-0.2","8.125000000000001E-12"
"407","20 1 DS.csv","644","Nega Sweep(5)","-0.4","1.4940000000000002E-11"
"408","20 1 DS.csv","645","Nega Sweep(5)","-0.6","2.2079E-11"
"409","20 1 DS.csv","646","Nega Sweep(5)","-0.8","2.9899E-11"
"410","20 1 DS.csv","647","Nega Sweep(5)","-1","3.9629E-11"
"411","20 1 DS.csv","648","Nega Sweep(5)","-1.2","5.1605000000000006E-11"
"412","20 1 DS.csv","649","Nega Sweep(5)","-1.4000000000000001","6.6595E-11"
"413","20 1 DS.csv","650","Nega Sweep(5)","-1.6","8.5664000000000013E-11"
"414","20 1 DS.csv","651","Nega Sweep(5)","-1.8","1.0890700000000002E-10"
"415","20 1 DS.csv","652","Nega Sweep(5)","-2","1.4048300000000002E-10"
"416","20 1 DS.csv","653","Nega Sweep(5)","-2.2","1.7494300000000002E-10"
"417","20 1 DS.csv","654","Nega Sweep(5)","-2.4","2.2165E-10"
"418","20 1 DS.csv","655","Nega Sweep(5)","-2.6","2.71031E-10"
"419","20 1 DS.csv","656","Nega Sweep(5)","-2.8000000000000003","3.3926300000000005E-10"
"420","20 1 DS.csv","657","Nega Sweep(5)","-3","4.1273900000000006E-10"
"421","20 1 DS.csv","658","Nega Sweep(5)","-3.2","5.1178100000000008E-10"
"422","20 1 DS.csv","659","Nega Sweep(5)","-3.4","6.098710000000001E-10"
"423","20 1 DS.csv","660","Nega Sweep(5)","-3.6","7.32445E-10"
"424","20 1 DS.csv","661","Nega Sweep(5)","-3.8000000000000003","8.6774800000000011E-10"
"425","20 1 DS.csv","662","Nega Sweep(5)","-4","1.0162E-09"
"426","20 1 DS.csv","663","Nega Sweep(5)","-4.2","1.22309E-09"
"427","20 1 DS.csv","664","Nega Sweep(5)","-4.4","1.43271E-09"
"428","20 1 DS.csv","665","Nega Sweep(5)","-4.6000000000000005","1.70262E-09"
"429","20 1 DS.csv","666","Nega Sweep(5)","-4.8","2.02187E-09"
"430","20 1 DS.csv","667","Nega Sweep(5)","-5","2.37103E-09"
"431","20 1 DS.csv","668","Nega Sweep(5)","-5.2","2.73209E-09"
"432","20 1 DS.csv","669","Nega Sweep(5)","-5.4","3.0755E-09"
"433","20 1 DS.csv","670","Nega Sweep(5)","-5.6000000000000005","3.52239E-09"
"434","20 1 DS.csv","671","Nega Sweep(5)","-5.8","4.05517E-09"
"435","20 1 DS.csv","672","Nega Sweep(5)","-6","4.53666E-09"
"436","20 1 DS.csv","673","Nega Sweep(5)","-6.2","5.10921E-09"
"437","20 1 DS.csv","674","Nega Sweep(5)","-6.4","5.74057E-09"
"438","20 1 DS.csv","675","Nega Sweep(5)","-6.6000000000000005","6.42052E-09"
"439","20 1 DS.csv","676","Nega Sweep(5)","-6.8","7.20407E-09"
"440","20 1 DS.csv","677","Nega Sweep(5)","-7","7.82784E-09"
"441","20 1 DS.csv","678","Nega Sweep(5)","-7.2","8.8505E-09"
"442","20 1 DS.csv","679","Nega Sweep(5)","-7.4","9.80656E-09"
"443","20 1 DS.csv","680","Nega Sweep(5)","-7.6000000000000005","1.094189E-08"
"444","20 1 DS.csv","681","Nega Sweep(5)","-7.8","1.1525399999999999E-08"
"445","20 1 DS.csv","682","Nega Sweep(5)","-8","1.3159899999999998E-08"
"446","20 1 DS.csv","683","Nega Sweep(5)","-8.2","1.4535699999999999E-08"
"447","20 1 DS.csv","684","Nega Sweep(5)","-8.4","1.60586E-08"
"448","20 1 DS.csv","685","Nega Sweep(5)","-8.6","1.7708699999999997E-08"
"449","20 1 DS.csv","686","Nega Sweep(5)","-8.8","1.9538999999999997E-08"
"450","20 1 DS.csv","687","Nega Sweep(5)","-9","2.1202999999999998E-08"
"451","20 1 DS.csv","688","Nega Sweep(5)","-9.2000000000000011","2.33521E-08"
"452","20 1 DS.csv","689","Nega Sweep(5)","-9.4","2.5698199999999997E-08"
"453","20 1 DS.csv","690","Nega Sweep(5)","-9.6","2.7458799999999997E-08"
"454","20 1 DS.csv","691","Nega Sweep(5)","-9.8","2.9673199999999998E-08"
"455","20 1 DS.csv","692","Nega Sweep(5)","-10","3.1928999999999994E-08"
"456","20 1 DS.csv","693","Nega Sweep(5)","-10.200000000000001","3.4383199999999995E-08"
"457","20 1 DS.csv","694","Nega Sweep(5)","-10.4","3.7336299999999994E-08"
"458","20 1 DS.csv","695","Nega Sweep(5)","-10.6","3.9500199999999994E-08"
"459","20 1 DS.csv","696","Nega Sweep(5)","-10.8","4.18491E-08"
"460","20 1 DS.csv","697","Nega Sweep(5)","-11","4.49001E-08"
"461","20 1 DS.csv","698","Nega Sweep(5)","-11.200000000000001","4.74829E-08"
"462","20 1 DS.csv","699","Nega Sweep(5)","-11.4","5.09389E-08"
"463","20 1 DS.csv","700","Nega Sweep(5)","-11.6","5.3746599999999996E-08"
"464","20 1 DS.csv","701","Nega Sweep(5)","-11.8","5.8030699999999996E-08"
"465","20 1 DS.csv","702","Nega Sweep(5)","-12","6.00505E-08"
"466","20 1 DS.csv","703","Nega Sweep(5)","-12.200000000000001","6.40589E-08"
"467","20 1 DS.csv","704","Nega Sweep(5)","-12.4","6.787E-08"
"468","20 1 DS.csv","705","Nega Sweep(5)","-12.6","7.1722599999999991E-08"
"469","20 1 DS.csv","706","Nega Sweep(5)","-12.8","7.43964E-08"
"470","20 1 DS.csv","707","Nega Sweep(5)","-13","7.85781E-08"
"471","20 1 DS.csv","708","Nega Sweep(5)","-13.200000000000001","8.2169599999999992E-08"
"472","20 1 DS.csv","709","Nega Sweep(5)","-13.4","8.57691E-08"
"473","20 1 DS.csv","710","Nega Sweep(5)","-13.6","9.07261E-08"
"474","20 1 DS.csv","711","Nega Sweep(5)","-13.8","9.4958299999999985E-08"
"475","20 1 DS.csv","712","Nega Sweep(5)","-14","9.93778E-08"
"476","20 1 DS.csv","713","Nega Sweep(5)","-14.200000000000001","1.03816E-07"
"477","20 1 DS.csv","714","Nega Sweep(5)","-14.4","1.07563E-07"
"478","20 1 DS.csv","715","Nega Sweep(5)","-14.6","1.14351E-07"
"479","20 1 DS.csv","716","Nega Sweep(5)","-14.8","1.18325E-07"
"480","20 1 DS.csv","717","Nega Sweep(5)","-15","1.25541E-07"
"481","20 1 DS.csv","718","Nega Sweep(5)","-15.200000000000001","1.3073E-07"
"482","20 1 DS.csv","719","Nega Sweep(5)","-15.4","1.36155E-07"
"483","20 1 DS.csv","720","Nega Sweep(5)","-15.6","1.433E-07"
"484","20 1 DS.csv","721","Nega Sweep(5)","-15.8","1.48399E-07"
"485","20 1 DS.csv","722","Nega Sweep(5)","-16","1.55555E-07"
"486","20 1 DS.csv","723","Nega Sweep(5)","-16.2","1.6285399999999998E-07"
"487","20 1 DS.csv","724","Nega Sweep(5)","-16.4","1.69822E-07"
"488","20 1 DS.csv","725","Nega Sweep(5)","-16.6","1.77787E-07"
"489","20 1 DS.csv","726","Nega Sweep(5)","-16.8","1.84396E-07"
"490","20 1 DS.csv","727","Nega Sweep(5)","-17","1.92694E-07"
"491","20 1 DS.csv","728","Nega Sweep(5)","-17.2","2.0179199999999999E-07"
"492","20 1 DS.csv","729","Nega Sweep(5)","-17.400000000000002","2.09138E-07"
"493","20 1 DS.csv","730","Nega Sweep(5)","-17.6","2.17879E-07"
"494","20 1 DS.csv","731","Nega Sweep(5)","-17.8","2.2917299999999998E-07"
"495","20 1 DS.csv","732","Nega Sweep(5)","-18","2.34898E-07"
"496","20 1 DS.csv","733","Nega Sweep(5)","-18.2","2.45553E-07"
"497","20 1 DS.csv","734","Nega Sweep(5)","-18.400000000000002","2.56298E-07"
"498","20 1 DS.csv","735","Nega Sweep(5)","-18.6","2.6786399999999997E-07"
"499","20 1 DS.csv","736","Nega Sweep(5)","-18.8","2.78437E-07"
"500","20 1 DS.csv","737","Nega Sweep(5)","-19","2.85969E-07"
"501","20 1 DS.csv","738","Nega Sweep(5)","-19.2","2.93526E-07"
"502","20 1 DS.csv","739","Nega Sweep(5)","-19.400000000000002","3.03106E-07"
"503","20 1 DS.csv","740","Nega Sweep(5)","-19.6","3.1998E-07"
"504","20 1 DS.csv","741","Nega Sweep(5)","-19.8","3.27635E-07"
"505","20 1 DS.csv","742","Nega Sweep(5)","-20","3.3768699999999997E-07"
"506","20 1 DS.csv","743","Nega Sweep(5)","-20","3.1859E-07"
"507","20 1 DS.csv","744","Nega Sweep(5)","-19.8","2.76351E-07"
"508","20 1 DS.csv","745","Nega Sweep(5)","-19.6","2.46311E-07"
"509","20 1 DS.csv","746","Nega Sweep(5)","-19.400000000000002","2.19636E-07"
"510","20 1 DS.csv","747","Nega Sweep(5)","-19.2","1.98146E-07"
"511","20 1 DS.csv","748","Nega Sweep(5)","-19","1.78482E-07"
"512","20 1 DS.csv","749","Nega Sweep(5)","-18.8","1.61615E-07"
"513","20 1 DS.csv","750","Nega Sweep(5)","-18.6","1.46478E-07"
"514","20 1 DS.csv","751","Nega Sweep(5)","-18.400000000000002","1.3344E-07"
"515","20 1 DS.csv","752","Nega Sweep(5)","-18.2","1.19734E-07"
"516","20 1 DS.csv","753","Nega Sweep(5)","-18","1.08329E-07"
"517","20 1 DS.csv","754","Nega Sweep(5)","-17.8","9.7228499999999989E-08"
"518","20 1 DS.csv","755","Nega Sweep(5)","-17.6","8.7619499999999986E-08"
"519","20 1 DS.csv","756","Nega Sweep(5)","-17.400000000000002","7.9813999999999989E-08"
"520","20 1 DS.csv","757","Nega Sweep(5)","-17.2","7.2489199999999992E-08"
"521","20 1 DS.csv","758","Nega Sweep(5)","-17","6.47606E-08"
"522","20 1 DS.csv","759","Nega Sweep(5)","-16.8","5.7796599999999996E-08"
"523","20 1 DS.csv","760","Nega Sweep(5)","-16.6","5.25883E-08"
"524","20 1 DS.csv","761","Nega Sweep(5)","-16.4","4.73887E-08"
"525","20 1 DS.csv","762","Nega Sweep(5)","-16.2","4.2539399999999996E-08"
"526","20 1 DS.csv","763","Nega Sweep(5)","-16","3.8242299999999996E-08"
"527","20 1 DS.csv","764","Nega Sweep(5)","-15.8","3.4391299999999996E-08"
"528","20 1 DS.csv","765","Nega Sweep(5)","-15.6","3.07606E-08"
"529","20 1 DS.csv","766","Nega Sweep(5)","-15.4","2.7613599999999997E-08"
"530","20 1 DS.csv","767","Nega Sweep(5)","-15.200000000000001","2.49401E-08"
"531","20 1 DS.csv","768","Nega Sweep(5)","-15","2.2370799999999998E-08"
"532","20 1 DS.csv","769","Nega Sweep(5)","-14.8","2.0087499999999997E-08"
"533","20 1 DS.csv","770","Nega Sweep(5)","-14.6","1.81772E-08"
"534","20 1 DS.csv","771","Nega Sweep(5)","-14.4","1.63099E-08"
"535","20 1 DS.csv","772","Nega Sweep(5)","-14.200000000000001","1.4616399999999999E-08"
"536","20 1 DS.csv","773","Nega Sweep(5)","-14","1.3047E-08"
"537","20 1 DS.csv","774","Nega Sweep(5)","-13.8","1.1694799999999999E-08"
"538","20 1 DS.csv","775","Nega Sweep(5)","-13.6","1.05982E-08"
"539","20 1 DS.csv","776","Nega Sweep(5)","-13.4","9.61151E-09"
"540","20 1 DS.csv","777","Nega Sweep(5)","-13.200000000000001","8.59874E-09"
"541","20 1 DS.csv","778","Nega Sweep(5)","-13","7.72406E-09"
"542","20 1 DS.csv","779","Nega Sweep(5)","-12.8","6.93769E-09"
"543","20 1 DS.csv","780","Nega Sweep(5)","-12.6","6.23637E-09"
"544","20 1 DS.csv","781","Nega Sweep(5)","-12.4","5.62748E-09"
"545","20 1 DS.csv","782","Nega Sweep(5)","-12.200000000000001","5.07655E-09"
"546","20 1 DS.csv","783","Nega Sweep(5)","-12","4.53178E-09"
"547","20 1 DS.csv","784","Nega Sweep(5)","-11.8","4.08335E-09"
"548","20 1 DS.csv","785","Nega Sweep(5)","-11.6","3.66993E-09"
"549","20 1 DS.csv","786","Nega Sweep(5)","-11.4","3.29448E-09"
"550","20 1 DS.csv","787","Nega Sweep(5)","-11.200000000000001","2.9629E-09"
"551","20 1 DS.csv","788","Nega Sweep(5)","-11","2.65601E-09"
"552","20 1 DS.csv","789","Nega Sweep(5)","-10.8","2.39709E-09"
"553","20 1 DS.csv","790","Nega Sweep(5)","-10.6","2.15183E-09"
"554","20 1 DS.csv","791","Nega Sweep(5)","-10.4","1.92931E-09"
"555","20 1 DS.csv","792","Nega Sweep(5)","-10.200000000000001","1.72921E-09"
"556","20 1 DS.csv","793","Nega Sweep(5)","-10","1.55027E-09"
"557","20 1 DS.csv","794","Nega Sweep(5)","-9.8","1.3947E-09"
"558","20 1 DS.csv","795","Nega Sweep(5)","-9.6","1.25681E-09"
"559","20 1 DS.csv","796","Nega Sweep(5)","-9.4","1.12714E-09"
"560","20 1 DS.csv","797","Nega Sweep(5)","-9.2000000000000011","1.00882E-09"
"561","20 1 DS.csv","798","Nega Sweep(5)","-9","9.11903E-10"
"562","20 1 DS.csv","799","Nega Sweep(5)","-8.8","8.173890000000001E-10"
"563","20 1 DS.csv","800","Nega Sweep(5)","-8.6","7.348380000000001E-10"
"564","20 1 DS.csv","801","Nega Sweep(5)","-8.4","6.5757400000000007E-10"
"565","20 1 DS.csv","802","Nega Sweep(5)","-8.2","5.9087500000000009E-10"
"566","20 1 DS.csv","803","Nega Sweep(5)","-8","5.29711E-10"
"567","20 1 DS.csv","804","Nega Sweep(5)","-7.8","4.74219E-10"
"568","20 1 DS.csv","805","Nega Sweep(5)","-7.6000000000000005","4.2355400000000003E-10"
"569","20 1 DS.csv","806","Nega Sweep(5)","-7.4","3.7848300000000005E-10"
"570","20 1 DS.csv","807","Nega Sweep(5)","-7.2","3.3679800000000005E-10"
"571","20 1 DS.csv","808","Nega Sweep(5)","-7","2.9992700000000004E-10"
"572","20 1 DS.csv","809","Nega Sweep(5)","-6.8","2.66355E-10"
"573","20 1 DS.csv","810","Nega Sweep(5)","-6.6000000000000005","2.3613500000000003E-10"
"574","20 1 DS.csv","811","Nega Sweep(5)","-6.4","2.10363E-10"
"575","20 1 DS.csv","812","Nega Sweep(5)","-6.2","1.86151E-10"
"576","20 1 DS.csv","813","Nega Sweep(5)","-6","1.6441E-10"
"577","20 1 DS.csv","814","Nega Sweep(5)","-5.8","1.4503300000000002E-10"
"578","20 1 DS.csv","815","Nega Sweep(5)","-5.6000000000000005","1.2779500000000002E-10"
"579","20 1 DS.csv","816","Nega Sweep(5)","-5.4","1.1252400000000001E-10"
"580","20 1 DS.csv","817","Nega Sweep(5)","-5.2","9.953E-11"
"581","20 1 DS.csv","818","Nega Sweep(5)","-5","8.6835E-11"
"582","20 1 DS.csv","819","Nega Sweep(5)","-4.8","7.6229000000000009E-11"
"583","20 1 DS.csv","820","Nega Sweep(5)","-4.6000000000000005","6.6341000000000009E-11"
"584","20 1 DS.csv","821","Nega Sweep(5)","-4.4","5.7921000000000007E-11"
"585","20 1 DS.csv","822","Nega Sweep(5)","-4.2","5.0301000000000005E-11"
"586","20 1 DS.csv","823","Nega Sweep(5)","-4","4.3478000000000004E-11"
"587","20 1 DS.csv","824","Nega Sweep(5)","-3.8000000000000003","3.7444000000000004E-11"
"588","20 1 DS.csv","825","Nega Sweep(5)","-3.6","3.2544E-11"
"589","20 1 DS.csv","826","Nega Sweep(5)","-3.4","2.8008E-11"
"590","20 1 DS.csv","827","Nega Sweep(5)","-3.2","2.3974E-11"
"591","20 1 DS.csv","828","Nega Sweep(5)","-3","2.0421E-11"
"592","20 1 DS.csv","829","Nega Sweep(5)","-2.8000000000000003","1.7289E-11"
"593","20 1 DS.csv","830","Nega Sweep(5)","-2.6","1.4614E-11"
"594","20 1 DS.csv","831","Nega Sweep(5)","-2.4","1.2296000000000002E-11"
"595","20 1 DS.csv","832","Nega Sweep(5)","-2.2","1.0186E-11"
"596","20 1 DS.csv","833","Nega Sweep(5)","-2","8.407E-12"
"597","20 1 DS.csv","834","Nega Sweep(5)","-1.8","6.8430000000000006E-12"
"598","20 1 DS.csv","835","Nega Sweep(5)","-1.6","5.5200000000000007E-12"
"599","20 1 DS.csv","836","Nega Sweep(5)","-1.4000000000000001","4.381E-12"
"600","20 1 DS.csv","837","Nega Sweep(5)","-1.2","3.338E-12"
"601","20 1 DS.csv","838","Nega Sweep(5)","-1","2.5420000000000003E-12"
"602","20 1 DS.csv","839","Nega Sweep(5)","-0.8","1.79E-12"
"603","20 1 DS.csv","840","Nega Sweep(5)","-0.6","1.2170000000000002E-12"
"604","20 1 DS.csv","841","Nega Sweep(5)","-0.4","7.24E-13"
"605","20 1 DS.csv","842","Nega Sweep(5)","-0.2","3.03E-13"
"606","20 1 DS.csv","843","Nega Sweep(5)","0","1.1100000000000001E-13"
"","","","","",""
"607","20 1 DS.csv","221","Posi Sweep(5)","0","3.1E-14"
"608","20 1 DS.csv","222","Posi Sweep(5)","0.2","6.6900000000000008E-13"
"609","20 1 DS.csv","223","Posi Sweep(5)","0.4","1.5030000000000002E-12"
"610","20 1 DS.csv","224","Posi Sweep(5)","0.6","2.4130000000000003E-12"
"611","20 1 DS.csv","225","Posi Sweep(5)","0.8","3.5820000000000003E-12"
"612","20 1 DS.csv","226","Posi Sweep(5)","1","5.022E-12"
"613","20 1 DS.csv","227","Posi Sweep(5)","1.2","6.7530000000000008E-12"
"614","20 1 DS.csv","228","Posi Sweep(5)","1.4000000000000001","8.786E-12"
"615","20 1 DS.csv","229","Posi Sweep(5)","1.6","1.1372000000000001E-11"
"616","20 1 DS.csv","230","Posi Sweep(5)","1.8","1.4359E-11"
"617","20 1 DS.csv","231","Posi Sweep(5)","2","1.8229000000000002E-11"
"618","20 1 DS.csv","232","Posi Sweep(5)","2.2","2.2997E-11"
"619","20 1 DS.csv","233","Posi Sweep(5)","2.4","2.9375E-11"
"620","20 1 DS.csv","234","Posi Sweep(5)","2.6","3.7156E-11"
"621","20 1 DS.csv","235","Posi Sweep(5)","2.8000000000000003","4.7791000000000006E-11"
"622","20 1 DS.csv","236","Posi Sweep(5)","3","6.2641E-11"
"623","20 1 DS.csv","237","Posi Sweep(5)","3.2","8.3695E-11"
"624","20 1 DS.csv","238","Posi Sweep(5)","3.4","1.17835E-10"
"625","20 1 DS.csv","239","Posi Sweep(5)","3.6","1.70994E-10"
"626","20 1 DS.csv","240","Posi Sweep(5)","3.8000000000000003","2.4477E-10"
"627","20 1 DS.csv","241","Posi Sweep(5)","4","3.60557E-10"
"628","20 1 DS.csv","242","Posi Sweep(5)","4.2","5.36242E-10"
"629","20 1 DS.csv","243","Posi Sweep(5)","4.4","7.4511500000000007E-10"
"630","20 1 DS.csv","244","Posi Sweep(5)","4.6000000000000005","1.05884E-09"
"631","20 1 DS.csv","245","Posi Sweep(5)","4.8","1.45606E-09"
"632","20 1 DS.csv","246","Posi Sweep(5)","5","1.89842E-09"
"633","20 1 DS.csv","247","Posi Sweep(5)","5.2","2.426E-09"
"634","20 1 DS.csv","248","Posi Sweep(5)","5.4","3.14751E-09"
