N,MSE_demand,MAE_demand,R2_demand,MSE_mean,MAE_mean,R2_mean
1,35082.6977583303,154.11494317263598,-0.007196712072909062,35082.6977583303,154.11494317263598,-0.007196712072909062
3,19429.77604677275,113.23085582038462,0.44218638243190056,19429.77604677275,113.23085582038462,0.44218638243190056
10,4760.411809090062,52.87097047260107,0.8633323139726312,4760.411809090062,52.87097047260107,0.8633323139726312
80,1183.3634724630413,24.94764900219475,0.9660265636678711,1183.3634724630413,24.94764900219475,0.9660265636678711
