N,MSE_demand,MAE_demand,R2_demand,MSE_mean,MAE_mean,R2_mean
1,28503.968182501263,133.38460051006413,0.18167344962434695,28503.968182501263,133.38460051006413,0.18167344962434695
3,10963.439406321026,81.39366763223403,0.6852482611479008,10963.439406321026,81.39366763223403,0.6852482611479008
